City_ID,City,Lat,Lng,Max Temp C,Humidity,Cloudiness,Wind Speed,Country,Date
280,HOA BINH,20.8133,105.3383,23.94,97,98,1.08,VN,1695937540
281,AYKHAL,66.0,111.5,-4.14,53,64,2.38,RU,1695937540
282,KOSH-AGACH,50.0,88.6667,-4.65,89,48,0.76,RU,1695937541
283,BALERNO,55.8844,-3.3398,13.69,85,20,6.17,GB,1695937541
284,ARTECHE,12.2645,125.4048,25.32,93,38,2.28,PH,1695937541
285,GRAND FALLS-WINDSOR,48.9332,-55.6649,9.72,72,1,1.57,CA,1695937542
286,TINDOUF,27.6711,-8.1474,33.25,15,0,5.14,DZ,1695937542
287,VALLE NACIONAL,17.7833,-96.3167,31.87,54,56,2.25,MX,1695937542
288,MITSAMIOULI,-11.3847,43.2844,25.02,81,7,4.38,KM,1695937543
289,CROSSETT,33.1282,-91.9612,32.06,33,1,1.43,US,1695937299
290,XILIN HOT,43.9667,116.0333,9.39,29,0,9.65,CN,1695937543
291,HASAKI,35.7333,140.8333,24.22,77,53,6.96,JP,1695937544
292,FARAFANGANA,-22.8167,47.8333,20.71,88,87,3.35,MG,1695937544
293,FORT BRAGG,35.139,-79.006,24.32,69,60,1.79,US,1695937544
294,GUERRERO NEGRO,27.9769,-114.0611,23.9,57,1,6.4,MX,1695937545
295,RIBEIRA GRANDE,38.5167,-28.7,20.99,93,91,0.89,PT,1695937545
296,KHILOK,51.3674,110.4676,6.05,90,99,1.29,RU,1695937545
297,MOZHGA,56.4447,52.2276,10.98,81,100,3.73,RU,1695937546
298,LAS LAJITAS,-24.6833,-64.25,23.1,32,14,1.61,AR,1695937546
299,COBIJA,-11.0267,-68.7692,31.1,66,75,4.12,BO,1695937547
300,WAITARA,-38.925,174.25,13.61,66,53,10.12,NZ,1695937547
301,COLESBERG,-30.72,25.0972,16.21,37,0,2.36,ZA,1695937547
302,UTRIK,11.2278,169.8474,28.79,78,78,7.67,MH,1695937548
303,HIRARA,24.8,125.2833,27.15,100,75,4.63,JP,1695937548
304,HARSTAD,68.799,16.5293,12.11,71,100,5.36,NO,1695937549
305,TRONDHEIM,63.4305,10.3951,16.03,81,100,0.27,NO,1695937549
306,SVETLYY,54.675,20.1347,17.03,59,66,4.07,RU,1695937549
307,NAMIBE,-15.1961,12.1522,19.93,85,95,3.89,AO,1695937550
308,SHIBATA,37.95,139.3333,20.67,87,71,1.76,JP,1695937550
309,STAVERN,59.0,10.0333,15.66,93,100,8.33,NO,1695937550
310,SANTA COLOMA DE FARNERS,41.8667,2.6667,21.95,88,0,0.0,ES,1695937551
311,HENGCHUN,22.0042,120.7439,27.44,75,0,2.55,TW,1695937551
312,OUARZAZAT,30.9189,-6.8934,29.16,16,0,2.57,MA,1695937551
313,UST-NERA,64.5667,143.2,2.68,98,99,3.11,RU,1695937552
314,LA'IE,21.6477,-157.9253,30.98,68,0,2.24,US,1695937552
315,MALVAN,16.0667,73.4667,25.67,91,92,5.72,IN,1695937552
316,BETIO VILLAGE,1.358,172.9211,25.02,83,100,6.96,KI,1695937553
317,SALEKHARD,66.53,66.6019,0.2,82,100,5.55,RU,1695937553
318,PLETTENBERG BAY,-34.0527,23.3716,16.33,73,0,1.48,ZA,1695937554
319,SAN PEDRO POCHUTLA,15.7333,-96.4667,33.84,64,61,3.08,MX,1695937554
320,HURGHADA,27.2574,33.8129,34.02,10,0,4.12,EG,1695937554
321,KAPA'A,22.0752,-159.319,28.99,67,20,5.66,US,1695937341
322,KAPUSKASING,49.4169,-82.4331,21.05,32,0,3.6,CA,1695937555
323,SHUSHTAR,32.0455,48.8567,30.97,18,0,1.14,IR,1695937555
324,ZEYA,53.75,127.2667,6.06,84,88,2.54,RU,1695937556
325,RADUZHNY,62.0961,77.475,6.7,97,97,2.88,RU,1695937556
326,DALNERECHENSK,45.9339,133.7225,9.96,90,4,2.46,RU,1695937557
327,UJAE,8.9322,165.7642,28.91,77,100,4.93,MH,1695937557
328,MARTAPURA,-3.4167,114.85,22.05,88,62,0.0,ID,1695937558
329,MPOPHOMENI,-29.5682,30.1862,11.23,96,75,1.31,ZA,1695937558
330,USOGORSK,63.4106,48.6872,9.4,96,100,2.84,RU,1695937559
331,TOBRUK,32.0836,23.9764,23.96,77,0,2.5,LY,1695937559
332,PALIKIR - NATIONAL GOVERNMENT CENTER,6.9248,158.1611,28.47,83,75,1.54,FM,1695937559
333,VILA VELHA,-20.3297,-40.2925,22.97,81,100,9.77,BR,1695937422
334,ANDERGROVE,-21.0833,149.1833,23.69,67,38,5.94,AU,1695937560
335,KOTIDO,2.9806,34.1331,23.99,50,14,5.53,UG,1695937560
336,SCARBOROUGH,11.1833,-60.7333,30.55,74,20,2.57,TT,1695937561
337,SAINT-PIERRE,-21.3393,55.4781,19.82,73,0,1.54,RE,1695937561
338,EL NIDO,11.1858,119.3956,27.2,81,83,3.13,PH,1695937562
339,NEW NORFOLK,-42.7826,147.0587,13.72,90,98,3.4,AU,1695937562
340,PORT LINCOLN,-34.7333,135.8667,17.01,46,0,3.32,AU,1695937562
341,PARKES,-33.1333,148.1833,21.31,46,0,0.82,AU,1695937563
342,SALDANHA,-33.0117,17.9442,15.03,54,65,2.3,ZA,1695937563
343,GAROOWE,8.4054,48.4845,26.21,71,48,6.63,SO,1695937563
344,PANADURA,6.7132,79.9026,25.63,88,100,4.47,LK,1695937564
345,WALVIS BAY,-22.9575,14.5053,12.83,94,26,3.09,NA,1695937564
346,PIERRE,44.3683,-100.351,25.51,61,0,5.66,US,1695937564
347,MOUNT ISA,-20.7333,139.5,20.87,37,3,0.0,AU,1695937565
348,AMBALAVAO,-21.8333,46.9333,14.84,86,81,2.09,MG,1695937565
349,USHIBUKAMACHI,32.1906,130.0228,23.8,78,0,2.36,JP,1695937566
350,DUNEDIN,-45.8742,170.5036,13.37,63,81,1.79,NZ,1695937566
351,STEINBACH,49.5258,-96.6845,21.51,62,100,6.62,CA,1695937505
352,VIEDMA,-40.8135,-62.9967,9.16,80,59,8.16,AR,1695937567
353,DINGUIRAYE,11.3,-10.7167,21.47,91,96,4.3,GN,1695937567
354,EMERALD,-23.5333,148.1667,20.19,70,4,5.56,AU,1695937567
355,MAREEBA,-17.0,145.4333,21.4,77,35,4.3,AU,1695937568
356,HITHADHOO,-0.6,73.0833,27.64,76,62,5.12,MV,1695937568
357,SEASIDE,36.6111,-121.8516,25.84,74,0,4.63,US,1695937438
358,MONROVIA,6.3005,-10.7969,25.87,87,30,3.27,LR,1695937442
359,COCKBURN TOWN,21.4612,-71.1419,29.14,74,1,6.23,TC,1695937570
360,KIRS,59.3388,52.2447,10.48,95,100,3.74,RU,1695937570
361,XINYUAN,37.3,99.0,0.47,54,0,1.42,CN,1695937570
362,ZNAMENSKOYE,57.1281,73.8282,7.53,96,91,2.09,RU,1695937571
363,NIZHNESORTYMSKIY,62.4397,71.7603,7.53,86,97,2.76,RU,1695937571
364,PIACABUCU,-10.4056,-36.4344,24.87,80,20,5.96,BR,1695937571
365,MIDOUN,33.8081,10.9923,21.92,68,10,3.55,TN,1695937572
366,SAN RAFAEL DEL YUMA,18.4299,-68.6739,33.11,69,52,4.34,DO,1695937572
367,SKIATHOS,39.1623,23.4909,19.98,72,100,3.96,GR,1695937573
368,MIRNY,62.5353,113.9611,2.91,86,100,3.13,RU,1695937573
369,LESNIKOVO,55.2822,65.3175,12.1,76,100,2.85,RU,1695937574
370,BATTICALOA,7.7102,81.6924,26.23,76,100,0.82,LK,1695937574
371,KINGSTON,-29.0546,167.9663,18.23,59,100,5.66,NF,1695937574
372,PANDHARPUR,17.6667,75.3333,24.72,87,100,1.07,IN,1695937575
373,ITAITUBA,-4.2761,-55.9836,32.09,66,20,0.25,BR,1695937575
374,KLAKSVIK,62.2266,-6.589,11.51,94,100,7.49,FO,1695937575
375,YUXIA,34.0615,108.6291,15.34,93,100,0.73,CN,1695937576
376,CONCEICAO DA BARRA,-18.5933,-39.7322,23.81,78,94,7.06,BR,1695937576
377,AIOUN,16.6614,-9.6149,36.9,13,46,1.87,MR,1695937576
378,ONGUDAY,50.75,86.15,2.3,77,45,1.62,RU,1695937577
379,ROUISSAT,31.9243,5.3502,26.04,38,0,2.57,DZ,1695937577
380,HUARMEY,-10.0681,-78.1522,20.63,82,50,4.21,PE,1695937577
381,USINSK,65.9939,57.5281,2.18,80,85,6.98,RU,1695937578
382,SARAKHS,36.5449,61.1577,17.05,34,0,3.43,IR,1695937578
383,INARI,68.906,27.0288,7.11,97,100,1.96,FI,1695937579
384,CAMANA,-16.6228,-72.7111,18.28,85,83,5.11,PE,1695937579
385,KHADYZHENSK,44.4256,39.5319,16.01,70,62,0.38,RU,1695937580
386,PRAIA DA VITORIA,38.7333,-27.0667,21.53,100,75,3.58,PT,1695937580
387,SOUILLAC,-20.5167,57.5167,22.21,83,40,2.57,MU,1695937580
388,PRAYA,-8.7054,116.2704,21.92,94,40,0.0,ID,1695937581
389,SAINT-PHILIPPE,-21.3585,55.7679,19.77,81,61,4.45,RE,1695937581
390,URAY,60.1247,64.7758,11.04,76,97,2.24,RU,1695937581
391,CHAMPERICO,14.3,-91.9167,33.3,70,90,3.55,GT,1695937582
392,DALBANDIN,28.8947,64.4101,22.56,19,2,1.55,PK,1695937582
393,SANTA TEREZINHA,-29.9002,-50.0904,17.04,81,37,8.4,BR,1695937583
394,SWEETWATER,25.7634,-80.3731,31.0,74,40,2.06,US,1695937583
395,PUNTA DEL ESTE,-34.9667,-54.95,18.06,90,20,3.6,UY,1695937313
396,ITAMARACA,-7.7478,-34.8256,27.03,77,77,2.76,BR,1695937584
397,PANDAN,14.0453,124.1694,27.48,84,99,2.5,PH,1695937584
398,MIYALY,48.8844,53.7836,13.71,48,0,2.99,KZ,1695937585
399,BENIN CITY,6.335,5.6275,23.77,97,100,1.1,NG,1695937383
400,KETCHIKAN,55.3422,-131.6461,13.26,71,0,4.63,US,1695937585
401,KENDARI,-3.945,122.4989,21.19,91,47,1.56,ID,1695937586
402,UPINGTON,-28.4478,21.2561,16.21,21,0,3.09,ZA,1695937586
403,DEQEN,29.9618,90.7188,6.66,84,6,1.74,CN,1695937586
404,SPRINGFIELD,37.2153,-93.2982,31.96,52,0,2.06,US,1695937394
405,AS SULAYYIL,20.4607,45.5779,30.14,18,1,1.21,SA,1695937587
406,QUILLACOLLO,-17.4,-66.2833,32.04,14,20,2.06,BO,1695937587
407,AD DILAM,23.9915,47.1627,30.23,13,1,1.94,SA,1695937588
408,POINTE AUX PIMENTS,-20.0628,57.5131,22.31,75,8,7.73,MU,1695937588
409,COCHIN,9.9399,76.2602,26.68,88,100,1.43,IN,1695937589
410,POLYARNYY,69.1989,33.4478,9.39,90,100,3.75,RU,1695937589
411,ANCUD,-41.8697,-73.8203,9.31,67,93,1.31,CL,1695937590
412,NANTAI,40.9241,122.8044,14.4,44,46,3.09,CN,1695937590
413,BOUZNIKA,33.7894,-7.1597,21.93,88,9,1.54,MA,1695937590
414,KAILUA-KONA,19.6406,-155.9956,30.71,70,0,4.12,US,1695937591
415,PALMAS,-10.2128,-48.3603,24.93,94,75,2.06,BR,1695937591
416,LE VAUCLIN,14.5452,-60.8388,31.03,74,0,2.06,MQ,1695937592
417,LUBANG,13.8584,120.124,28.25,78,47,2.68,PH,1695937592
418,DOLORES,12.0371,125.4825,25.41,91,55,1.82,PH,1695937592
419,HAILAR,49.2,119.7,6.05,64,74,1.91,CN,1695937593
420,KARGASOK,59.0556,80.8572,6.03,91,100,1.93,RU,1695937593
421,VORKUTA,67.5,64.0,-1.21,82,13,5.23,RU,1695937593
422,NIZHNEANGARSK,55.7833,109.55,7.04,71,93,1.91,RU,1695937594
423,NELSON BAY,-32.7167,152.15,17.78,93,7,2.68,AU,1695937594
424,JIAYUGUAN,39.8167,98.3,9.27,42,0,2.05,CN,1695937595
425,FORT FRANCES,48.5999,-93.4003,19.12,72,100,4.63,CA,1695937595
426,TAOUDENNI,22.6783,-3.9836,36.18,14,16,10.09,ML,1695937596
427,LA RONGE,55.1001,-105.2842,16.12,59,75,2.57,CA,1695937596
428,LOMPOC,34.6391,-120.4579,28.34,71,20,3.6,US,1695937596
429,JACKSON,42.4165,-122.8345,20.51,47,0,2.57,US,1695937521
430,MANGROL,21.1167,70.1167,27.23,84,91,2.99,IN,1695937597
431,KHARP,66.8014,65.8081,0.12,92,100,1.3,RU,1695937597
432,TARRAFAL,15.2833,-23.7667,27.44,82,85,5.56,CV,1695937598
433,HOPE,33.6671,-93.5916,33.32,35,0,1.22,US,1695937347
434,DARU,-9.0763,143.2092,25.21,83,76,7.77,PG,1695937598
435,CABEDELO,-6.9811,-34.8339,26.37,76,83,3.5,BR,1695937599
436,ISHPEMING,46.4885,-87.6676,18.3,83,76,2.33,US,1695937599
437,YAHOTYN,50.2798,31.7625,15.36,56,1,3.23,UA,1695937600
438,LUQUILLO,18.3725,-65.7166,30.96,83,75,4.12,PR,1695937600
439,OKUCHI-SHINOHARA,32.0667,130.6167,19.38,93,6,0.8,JP,1695937600
440,LAZARO CARDENAS,17.9583,-102.2,30.59,72,40,4.26,MX,1695937430
441,OLYOKMINSK,60.3736,120.4264,5.6,75,100,0.34,RU,1695937601
442,SITKA,57.0531,-135.33,11.94,71,75,0.0,US,1695937601
443,TAZACORTE,28.629,-17.9293,23.54,81,40,5.14,ES,1695937602
444,LHOKSEUMAWE,5.1801,97.1507,25.84,85,98,2.17,ID,1695937602
445,SELKIRK,50.1436,-96.8845,21.16,86,100,6.77,CA,1695937602
446,URUCURITUBA,-2.6833,-57.6667,32.74,41,74,2.19,BR,1695937603
447,MOTYGINO,58.1831,94.7592,4.96,90,100,0.97,RU,1695937603
448,EGILSSTADIR,65.2653,-14.3948,3.95,93,100,7.2,IS,1695937603
449,SUSUMAN,62.7833,148.1667,0.53,91,91,2.09,RU,1695937604
450,PURCELL,35.0137,-97.3611,34.16,38,0,4.36,US,1695937604
451,KHOVD,48.0056,91.6419,0.12,65,42,2.86,MN,1695937604
452,ISANGEL,-19.55,169.2667,22.65,59,13,7.54,VU,1695937605
453,IZHMORSKIY,56.194,86.6414,7.0,92,100,2.6,RU,1695937605
454,SALALAH,17.0151,54.0924,27.05,78,0,2.06,OM,1695937606
455,ZHANGATAS,43.5667,69.75,13.46,50,3,1.95,KZ,1695937606
456,SOVETSKOYE,52.2861,85.4131,8.16,81,100,0.8,RU,1695937606
457,GHANZI,-21.5667,21.7833,18.18,16,0,3.49,BW,1695937607
458,NKHOTAKOTA,-12.9274,34.2961,24.68,60,20,1.56,MW,1695937607
459,PRIMERO DE MAYO,18.4626,-96.3458,30.58,70,95,2.57,MX,1695937608
460,IGARKA,67.4667,86.5833,-0.35,96,100,7.19,RU,1695937608
461,JOSHUA TREE,34.1347,-116.3131,33.02,15,0,4.92,US,1695937609
462,DOBRYANKA,58.4619,56.4165,10.43,86,100,3.77,RU,1695937609
463,MUGIA,43.1041,-9.2179,21.62,96,68,2.03,ES,1695937609
464,PUERTO AYSEN,-45.4,-72.7,6.41,99,65,1.5,CL,1695937610
465,ATI,13.2154,18.3353,27.44,65,60,6.43,TD,1695937610
466,KUALA BELAIT,4.5833,114.1833,26.09,85,84,1.71,BN,1695937440
467,NEMURO,43.3236,145.575,15.51,84,94,2.79,JP,1695937611
468,FUENTE OBEJUNA,38.2667,-5.4167,24.28,34,19,0.93,ES,1695937611
469,BURANG,30.25,81.1667,3.7,61,3,1.75,CN,1695937611
470,MAKOUA,0.0069,15.6333,22.5,97,100,1.33,CG,1695937612
471,IVANOVSKOYE,44.5795,41.8764,16.5,46,32,7.88,RU,1695937612
472,HAMI,42.8,93.45,14.7,20,2,3.06,CN,1695937612
473,PONT ROUGE,48.8833,-72.0825,17.16,71,0,1.61,CA,1695937613
474,ATTAPEU,14.8,106.8333,22.74,98,86,0.5,LA,1695937613
475,MOLDE,62.7375,7.1591,15.99,88,75,3.09,NO,1695937490
476,ACONIBE,1.2968,10.9369,20.45,99,100,0.33,GQ,1695937614
477,KHOLMSK,47.0511,142.0569,14.14,94,70,2.18,RU,1695937614
478,MONASTYRYSHCHE,48.9909,29.8047,15.23,47,0,3.48,UA,1695937615
479,ABEPURA,-2.6333,140.5833,24.45,88,20,1.03,ID,1695937615
480,LUIS CORREIA,-2.8792,-41.6669,28.0,74,0,6.69,BR,1695937615
481,ESCARCEGA,18.6089,-90.7454,27.28,92,83,1.61,MX,1695937616
482,SAN JULIAN,-17.7833,-62.8667,26.6,34,4,2.2,BO,1695937616
483,TYUP,42.7276,78.3648,9.46,71,96,0.82,KG,1695937616
484,PANGKALANBUUN,-2.6833,111.6167,23.24,92,91,0.95,ID,1695937617
485,WAAJID,3.8096,43.2463,24.7,73,20,8.4,SO,1695937617
486,HOWARD SPRINGS,-12.497,131.047,23.95,75,98,1.99,AU,1695937617
487,GOBA,7.0167,39.9833,9.44,77,12,2.26,ET,1695937618
488,GMUNDEN,47.9189,13.7975,14.04,81,5,1.67,AT,1695937618
489,GULF SHORES,30.246,-87.7008,26.3,66,20,3.6,US,1695937577
490,BANI MAZAR,28.5036,30.8004,30.59,19,0,4.73,EG,1695937619
491,AL AAROUI,35.0118,-3.0045,21.14,94,75,0.51,MA,1695937619
492,LAOJUNMIAO,39.8333,97.7333,7.97,37,0,1.95,CN,1695937619
493,LA MANGA DEL MAR MENOR,37.6413,-0.7165,22.45,87,0,1.54,ES,1695937620
494,MINAS DE MARCONA,-15.2119,-75.1103,15.51,76,24,7.39,PE,1695937620
495,KOSCIUSKO,33.0576,-89.5876,27.79,36,12,3.11,US,1695937621
496,TOLIARA,-23.35,43.6667,22.49,83,0,2.43,MG,1695937621
497,MAZAGAO,-0.115,-51.2894,31.03,60,52,4.33,BR,1695937621
498,VILJANDI,58.3639,25.59,14.09,87,13,2.52,EE,1695937622
499,ULAANGOM,49.9811,92.0667,4.52,62,99,1.51,MN,1695937622
500,CIMARRON HILLS,38.8586,-104.6989,28.91,17,0,5.14,US,1695937622
501,BEYNEU,45.3167,55.2,16.47,47,0,3.86,KZ,1695937623
502,JAYAPURA,-2.5333,140.7,24.66,91,100,1.91,ID,1695937623
503,VILA FRANCA DO CAMPO,37.7167,-25.4333,24.93,99,47,3.52,PT,1695937623
504,URUMQI,43.801,87.6005,10.53,47,0,2.0,CN,1695937624
505,FORT MCMURRAY,56.7268,-111.381,10.73,87,100,5.14,CA,1695937618
506,TADO,5.266,-76.5649,27.9,97,100,1.44,CO,1695937624
507,ENEWETAK,11.3474,162.3373,28.97,76,38,5.05,MH,1695937625
508,SUOYARVI,62.0833,32.35,9.16,97,98,1.8,RU,1695937625
509,ANKANG,32.68,109.0172,17.13,97,100,0.95,CN,1695937626
510,GHAT,24.9647,10.1728,28.37,24,81,1.85,LY,1695937626
511,AIRUK,7.2772,168.8203,28.64,79,91,6.12,MH,1695937626
512,SPRING CREEK,40.7266,-115.5859,21.56,20,0,5.64,US,1695937627
513,GAGARIN,55.5529,34.9954,12.49,76,8,2.71,RU,1695937627
514,KOLOSOVKA,56.4678,73.611,6.67,94,55,2.56,RU,1695937627
515,KOMADI,47.0,21.5,16.42,42,9,1.84,HU,1695937628
516,NCHELENGE,-9.3451,28.734,23.23,77,90,3.57,ZM,1695937628
517,PISCO,-13.7,-76.2167,21.03,68,0,8.23,PE,1695937628
518,BIKENIBEU VILLAGE,1.3673,173.1241,24.98,94,100,3.6,KI,1695937629
519,ATBARA,17.7022,33.9864,37.02,23,99,1.76,SD,1695937629
520,AWJILAH,29.1081,21.2869,24.54,54,1,5.9,LY,1695937630
521,BRIA,6.5423,21.9863,21.31,96,100,0.2,CF,1695937630
522,SAN CARLOS DEL ZULIA,9.0,-71.9135,30.79,65,35,4.43,VE,1695937631
523,GREYMOUTH,-42.4667,171.2,10.5,94,100,7.26,NZ,1695937631
524,AYORA,39.0585,-1.0563,18.38,66,8,1.29,ES,1695937631
525,AMBODIFOTATRA,-16.9833,49.85,23.81,75,66,6.93,MG,1695937632
526,MOGOCHA,53.7333,119.7667,2.54,84,22,1.73,RU,1695937632
527,THINADHOO,0.5333,72.9333,27.71,76,9,5.26,MV,1695937633
528,PORT SUDAN,19.6175,37.2164,29.94,75,1,0.82,SD,1695937633
529,CHOMA,-16.8065,26.9531,22.34,44,82,1.28,ZM,1695937634
530,MARABBA,12.35,32.1833,28.0,64,79,4.11,SD,1695937634
531,KYREN,51.6828,102.1408,3.16,84,11,0.95,RU,1695937634
532,THUNDER BAY,48.4001,-89.3168,17.95,72,75,5.14,CA,1695937635
533,ARAC,41.2422,33.3277,14.49,84,63,0.83,TR,1695937635
534,SANTA ANA,-12.8667,-72.7167,24.27,70,81,1.25,PE,1695937635
535,HOTAN,37.0997,79.9269,14.78,24,0,0.87,CN,1695937636
536,WAKKANAI,45.4094,141.6739,17.83,87,2,0.89,JP,1695937636
537,OAMARU,-45.0784,170.9801,11.72,57,97,5.37,NZ,1695937636
538,VANIMO,-2.6741,141.3028,25.37,92,100,2.79,PG,1695937637
539,CASTANOS,26.7833,-101.4167,35.75,24,40,0.0,MX,1695937637
540,SAINT CROIX,17.7397,-64.7388,30.25,83,40,4.63,VI,1695937637
541,MACHICO,32.7,-16.7667,24.35,77,40,5.66,PT,1695937638
542,ORMARA,25.2088,64.6357,27.65,63,0,3.56,PK,1695937638
543,SALE,-38.1,147.0667,14.88,34,39,2.4,AU,1695937638
544,SAN JUAN,18.451,-66.0917,30.99,79,75,5.14,PR,1695937440
545,AL KHARIJAH,25.4514,30.5464,32.02,9,63,4.52,EG,1695937639
546,CALIPATRIA,33.1256,-115.5142,38.27,15,0,1.66,US,1695937639
547,RUNDU,-17.9333,19.7667,20.38,15,5,3.43,NA,1695937640
548,MIDVAGUR,62.0511,-7.1939,11.46,100,100,5.66,FO,1695937640
549,TAMANRASSET,22.785,5.5228,22.95,25,40,2.06,DZ,1695937640
550,AM TIMAN,11.0297,20.2827,22.0,93,58,1.23,TD,1695937641
551,SAN-PEDRO,4.7485,-6.6363,24.8,93,23,2.71,CI,1695937641
552,LAOANG,12.5,125.0167,24.71,97,47,1.16,PH,1695937641
553,SOLNECHNYY,50.7214,136.6319,6.86,88,39,0.53,RU,1695937642
554,KATSUREN-HAEBARU,26.3369,127.8719,27.43,96,40,5.14,JP,1695937642
555,AMOS,48.5669,-78.1162,17.84,62,9,1.21,CA,1695937642
556,KENITRA,34.261,-6.5802,18.42,65,22,0.62,MA,1695937643
557,ZHAOBAOSHAN,29.9695,121.6875,24.01,88,0,1.36,CN,1695937644
558,REVDA,56.801,59.9303,9.43,79,100,2.68,RU,1695937644
559,IERAPETRA,35.01,25.7353,24.52,74,1,1.34,GR,1695937644
560,SINSANG-NI,39.6503,127.4058,14.93,62,100,1.51,KP,1695937645
561,DUM DUMA,27.5667,95.5667,24.55,93,3,0.99,IN,1695937645
